attendance_id,employee_id,date,status
7505,505,24-07-2023,Leave
7506,506,25-07-2023,Absent
7507,507,26-07-2023,Present
7508,508,27-07-2023,Absent
7509,509,28-07-2023,Present
7510,510,29-07-2023,Present
7511,511,30-07-2023,Present
7512,512,31-07-2023,Leave
7513,513,01-08-2023,Leave
7514,514,02-08-2023,Leave
7515,515,03-08-2023,Present
7516,516,04-08-2023,Leave
7517,517,05-08-2023,Present
7518,518,06-08-2023,Present
7519,519,07-08-2023,Absent
7520,520,08-08-2023,Present
7521,521,09-08-2023,Present
7522,522,10-08-2023,Absent
7523,523,11-08-2023,Present
7524,524,12-08-2023,Present
7525,525,13-08-2023,Absent
7526,526,14-08-2023,Present
7527,527,15-08-2023,Present
7528,528,16-08-2023,Present
7529,529,17-08-2023,Absent
7530,530,18-08-2023,Present
7531,531,19-08-2023,Present
7532,532,20-08-2023,Leave
7533,533,21-08-2023,Present
7534,534,22-08-2023,Absent
7535,535,23-08-2023,Present
7536,536,24-08-2023,Present
7537,537,25-08-2023,Present
7538,538,26-08-2023,Absent
7539,539,27-08-2023,Present
7540,540,28-08-2023,Present
7541,541,29-08-2023,Present
7542,542,30-08-2023,Present
7543,543,31-08-2023,Present
7544,544,01-09-2023,Present
7545,545,02-09-2023,Leave
7546,546,03-09-2023,Present
7547,547,04-09-2023,Absent
7548,548,05-09-2023,Present
7549,549,06-09-2023,Absent
7550,550,07-09-2023,Present
7551,551,08-09-2023,Present
7552,552,09-09-2023,Present
7553,553,10-09-2023,Present
7554,554,11-09-2023,Present
7555,555,12-09-2023,Present
7556,556,13-09-2023,Present
7557,557,14-09-2023,Present
7558,558,15-09-2023,Present
7559,559,16-09-2023,Present
7560,560,17-09-2023,Present
7561,561,18-09-2023,Present
7562,562,19-09-2023,Present
7563,563,20-09-2023,Present
7564,564,21-09-2023,Present
7565,565,22-09-2023,Present
7566,566,23-09-2023,Leave
7567,567,24-09-2023,Absent
7568,568,25-09-2023,Present
7569,569,26-09-2023,Present
7570,570,27-09-2023,Present
7571,571,28-09-2023,Leave
7572,572,29-09-2023,Present
7573,573,30-09-2023,Present
7574,574,01-10-2023,Leave
7575,575,02-10-2023,Present
7576,576,03-10-2023,Present
7577,577,04-10-2023,Present
7578,578,05-10-2023,Leave
7579,579,06-10-2023,Present
7580,580,07-10-2023,Absent
7581,581,08-10-2023,Leave
7582,582,09-10-2023,Leave
7583,583,10-10-2023,Present
7584,584,11-10-2023,Present
7585,585,12-10-2023,Present
7586,586,13-10-2023,Present
7587,587,14-10-2023,Present
7588,588,15-10-2023,Absent
7589,589,16-10-2023,Present
7590,590,17-10-2023,Absent
7591,591,18-10-2023,Present
7592,592,19-10-2023,Present
7593,593,20-10-2023,Present
7594,594,21-10-2023,Absent
7595,595,22-10-2023,Present
7596,596,23-10-2023,Present
7597,597,24-10-2023,Present
7598,598,25-10-2023,Present
7599,599,26-10-2023,Present
7600,600,27-10-2023,Present
7601,601,28-10-2023,Absent
7602,602,29-10-2023,Present
7603,603,30-10-2023,Present
7604,604,31-10-2023,Absent
7605,605,01-11-2023,Absent
7606,606,02-11-2023,Present
7607,607,03-11-2023,Leave
7608,608,04-11-2023,Present
7609,609,05-11-2023,Present
7610,610,06-11-2023,Present
7611,611,07-11-2023,Present
7612,612,08-11-2023,Absent
7613,613,09-11-2023,Present
7614,614,10-11-2023,Present
7615,615,11-11-2023,Present
7616,616,12-11-2023,Present
7617,617,13-11-2023,Present
7618,618,14-11-2023,Present
7619,619,15-11-2023,Present
7620,620,16-11-2023,Present
7621,621,17-11-2023,Present
7622,622,18-11-2023,Leave
7623,623,19-11-2023,Leave
7624,624,20-11-2023,Present
7625,625,21-11-2023,Present
7626,626,22-11-2023,Present
7627,627,23-11-2023,Present
7628,628,24-11-2023,Present
7629,629,25-11-2023,Present
7630,630,26-11-2023,Present
7631,631,27-11-2023,Present
7632,632,28-11-2023,Present
7633,633,29-11-2023,Present
7634,634,30-11-2023,Present
7635,635,01-12-2023,Present
7636,636,02-12-2023,Present
7637,637,03-12-2023,Leave
7638,638,04-12-2023,Absent
7639,639,05-12-2023,Present
7640,640,06-12-2023,Present
7641,641,07-12-2023,Present
7642,642,08-12-2023,Present
7643,643,09-12-2023,Present
7644,644,10-12-2023,Absent
7645,645,11-12-2023,Present
7646,646,12-12-2023,Present
7647,647,13-12-2023,Present
7648,648,14-12-2023,Present
7649,649,15-12-2023,Leave
7650,650,16-12-2023,Present
7651,651,17-12-2023,Leave
7652,652,18-12-2023,Present
7653,653,19-12-2023,Present
7654,654,20-12-2023,Present
7655,655,21-12-2023,Present
7656,656,22-12-2023,Present
7657,657,23-12-2023,Present
7658,658,24-12-2023,Present
7659,659,25-12-2023,Present
7660,660,26-12-2023,Absent
7661,661,27-12-2023,Absent
7662,662,28-12-2023,Present
7663,663,29-12-2023,Present
7664,664,30-12-2023,Leave
7665,665,31-12-2023,Absent
7666,666,01-01-2023,Present
7667,667,02-01-2023,Present
7668,668,03-01-2023,Present
7669,669,04-01-2023,Absent
7670,670,05-01-2023,Present
7671,671,06-01-2023,Present
7672,672,07-01-2023,Present
7673,673,08-01-2023,Present
7674,674,09-01-2023,Present
7675,675,10-01-2023,Present
7676,676,11-01-2023,Present
7677,677,12-01-2023,Present
7678,678,13-01-2023,Present
7679,679,14-01-2023,Absent
7680,680,15-01-2023,Present
7681,681,16-01-2023,Present
7682,682,17-01-2023,Present
7683,683,18-01-2023,Absent
7684,684,19-01-2023,Present
7685,685,20-01-2023,Present
7686,686,21-01-2023,Present
7687,687,22-01-2023,Present
7688,688,23-01-2023,Present
7689,689,24-01-2023,Present
7690,690,25-01-2023,Present
7691,691,26-01-2023,Present
7692,692,27-01-2023,Present
7693,693,28-01-2023,Absent
7694,694,29-01-2023,Present
7695,695,30-01-2023,Present
7696,696,31-01-2023,Present
7697,697,01-02-2023,Present
7698,698,02-02-2023,Present
7699,699,03-02-2023,Present
7700,700,04-02-2023,Present
7701,701,05-02-2023,Present
7702,702,06-02-2023,Leave
7703,703,07-02-2023,Present
7704,704,08-02-2023,Present
7705,705,09-02-2023,Absent
7706,706,10-02-2023,Leave
7707,707,11-02-2023,Present
7708,708,12-02-2023,Present
7709,709,13-02-2023,Present
7710,710,14-02-2023,Present
7711,711,15-02-2023,Present
7712,712,16-02-2023,Present
7713,713,17-02-2023,Present
7714,714,18-02-2023,Present
7715,715,19-02-2023,Present
7716,716,20-02-2023,Present
7717,717,21-02-2023,Leave
7718,718,22-02-2023,Present
7719,719,23-02-2023,Absent
7720,720,24-02-2023,Present
7721,721,25-02-2023,Absent
7722,722,26-02-2023,Leave
7723,723,27-02-2023,Absent
7724,724,28-02-2023,Present
7725,725,01-03-2023,Present
7726,726,02-03-2023,Present
7727,727,03-03-2023,Present
7728,728,04-03-2023,Present
7729,729,05-03-2023,Absent
7730,730,06-03-2023,Leave
7731,731,07-03-2023,Present
7732,732,08-03-2023,Present
7733,733,09-03-2023,Leave
7734,734,10-03-2023,Absent
7735,735,11-03-2023,Present
7736,736,12-03-2023,Absent
7737,737,13-03-2023,Absent
7738,738,14-03-2023,Present
7739,739,15-03-2023,Present
7740,740,16-03-2023,Absent
7741,741,17-03-2023,Present
7742,742,18-03-2023,Present
7743,743,19-03-2023,Present
7744,744,20-03-2023,Present
7745,745,21-03-2023,Present
7746,746,22-03-2023,Leave
7747,747,23-03-2023,Absent
7748,748,24-03-2023,Present
7749,749,25-03-2023,Present
7750,750,26-03-2023,Absent
7751,751,27-03-2023,Leave
7752,752,28-03-2023,Present
7753,753,29-03-2023,Present
7754,754,30-03-2023,Present
7755,755,31-03-2023,Present
7756,756,01-04-2023,Present
7757,757,02-04-2023,Present
7758,758,03-04-2023,Leave
7759,759,04-04-2023,Present
7760,760,05-04-2023,Present
7761,761,06-04-2023,Present
7762,762,07-04-2023,Present
7763,763,08-04-2023,Present
7764,764,09-04-2023,Present
7765,765,10-04-2023,Absent
7766,766,11-04-2023,Present
7767,767,12-04-2023,Leave
7768,768,13-04-2023,Present
7769,769,14-04-2023,Absent
7770,770,15-04-2023,Present
7771,771,16-04-2023,Absent
7772,772,17-04-2023,Absent
7773,773,18-04-2023,Present
7774,774,19-04-2023,Absent
7775,775,20-04-2023,Leave
7776,776,21-04-2023,Present
7777,777,22-04-2023,Leave
7778,778,23-04-2023,Present
7779,779,24-04-2023,Present
7780,780,25-04-2023,Present
7781,781,26-04-2023,Absent
7782,782,27-04-2023,Leave
7783,783,28-04-2023,Present
7784,784,29-04-2023,Present
7785,785,30-04-2023,Present
7786,786,01-05-2023,Present
7787,787,02-05-2023,Present
7788,788,03-05-2023,Present
7789,789,04-05-2023,Leave
7790,790,05-05-2023,Present
7791,791,06-05-2023,Absent
7792,792,07-05-2023,Absent
7793,793,08-05-2023,Absent
7794,794,09-05-2023,Present
7795,795,10-05-2023,Absent
7796,796,11-05-2023,Absent
7797,797,12-05-2023,Present
7798,798,13-05-2023,Present
7799,799,14-05-2023,Present
7800,800,15-05-2023,Leave
7801,801,16-05-2023,Present
7802,802,17-05-2023,Present
7803,803,18-05-2023,Present
7804,804,19-05-2023,Present
7805,805,20-05-2023,Present
7806,806,21-05-2023,Present
7807,807,22-05-2023,Present
7808,808,23-05-2023,Leave
7809,809,24-05-2023,Present
7810,810,25-05-2023,Present
7811,811,26-05-2023,Present
7812,812,27-05-2023,Absent
7813,813,28-05-2023,Absent
7814,814,29-05-2023,Present
7815,815,30-05-2023,Present
7816,816,31-05-2023,Leave
7817,817,01-06-2023,Absent
7818,818,02-06-2023,Absent
7819,819,03-06-2023,Present
7820,820,04-06-2023,Leave
7821,821,05-06-2023,Present
7822,822,06-06-2023,Present
7823,823,07-06-2023,Present
7824,824,08-06-2023,Leave
7825,825,09-06-2023,Present
7826,826,10-06-2023,Leave
7827,827,11-06-2023,Present
7828,828,12-06-2023,Present
7829,829,13-06-2023,Present
7830,830,14-06-2023,Leave
7831,831,15-06-2023,Present
7832,832,16-06-2023,Leave
7833,833,17-06-2023,Present
7834,834,18-06-2023,Present
7835,835,19-06-2023,Present
7836,836,20-06-2023,Present
7837,837,21-06-2023,Present
7838,838,22-06-2023,Leave
7839,839,23-06-2023,Present
7840,840,24-06-2023,Present
7841,841,25-06-2023,Present
7842,842,26-06-2023,Absent
7843,843,27-06-2023,Present
7844,844,28-06-2023,Present
7845,845,29-06-2023,Absent
7846,846,30-06-2023,Present
7847,847,01-07-2023,Present
7848,848,02-07-2023,Present
7849,849,03-07-2023,Present
7850,850,04-07-2023,Present
7851,851,05-07-2023,Present
7852,852,06-07-2023,Present
7853,853,07-07-2023,Present
7854,854,08-07-2023,Leave
7855,855,09-07-2023,Present
7856,856,10-07-2023,Absent
7857,857,11-07-2023,Present
7858,858,12-07-2023,Present
7859,859,13-07-2023,Absent
7860,860,14-07-2023,Absent
7861,861,15-07-2023,Present
7862,862,16-07-2023,Present
7863,863,17-07-2023,Present
7864,864,18-07-2023,Leave
7865,865,19-07-2023,Absent
7866,866,20-07-2023,Present
7867,867,21-07-2023,Leave
7868,868,22-07-2023,Present
7869,869,23-07-2023,Present
7870,870,24-07-2023,Absent
7871,871,25-07-2023,Present
7872,872,26-07-2023,Present
7873,873,27-07-2023,Absent
7874,874,28-07-2023,Absent
7875,875,29-07-2023,Present
7876,876,30-07-2023,Leave
7877,877,31-07-2023,Present
7878,878,01-08-2023,Present
7879,879,02-08-2023,Absent
7880,880,03-08-2023,Present
7881,881,04-08-2023,Absent
7882,882,05-08-2023,Present
7883,883,06-08-2023,Present
7884,884,07-08-2023,Present
7885,885,08-08-2023,Present
7886,886,09-08-2023,Present
7887,887,10-08-2023,Absent
7888,888,11-08-2023,Present
7889,889,12-08-2023,Present
7890,890,13-08-2023,Leave
7891,891,14-08-2023,Present
7892,892,15-08-2023,Present
7893,893,16-08-2023,Present
7894,894,17-08-2023,Leave
7895,895,18-08-2023,Leave
7896,896,19-08-2023,Leave
7897,897,20-08-2023,Present
7898,898,21-08-2023,Absent
7899,899,22-08-2023,Present
7900,900,23-08-2023,Present
7901,901,24-08-2023,Absent
7902,902,25-08-2023,Present
7903,903,26-08-2023,Present
7904,904,27-08-2023,Present
7905,905,28-08-2023,Present
7906,906,29-08-2023,Present
7907,907,30-08-2023,Leave
7908,908,31-08-2023,Present
7909,909,01-09-2023,Present
7910,910,02-09-2023,Present
7911,911,03-09-2023,Present
7912,912,04-09-2023,Present
7913,913,05-09-2023,Leave
7914,914,06-09-2023,Present
7915,915,07-09-2023,Present
7916,916,08-09-2023,Present
7917,917,09-09-2023,Absent
7918,918,10-09-2023,Leave
7919,919,11-09-2023,Absent
7920,920,12-09-2023,Absent
7921,921,13-09-2023,Present
7922,922,14-09-2023,Present
7923,923,15-09-2023,Absent
7924,924,16-09-2023,Leave
7925,925,17-09-2023,Present
7926,926,18-09-2023,Present
7927,927,19-09-2023,Absent
7928,928,20-09-2023,Present
7929,929,21-09-2023,Present
7930,930,22-09-2023,Present
7931,931,23-09-2023,Present
7932,932,24-09-2023,Absent
7933,933,25-09-2023,Present
7934,934,26-09-2023,Present
7935,935,27-09-2023,Absent
7936,936,28-09-2023,Present
7937,937,29-09-2023,Present
7938,938,30-09-2023,Present
7939,939,01-10-2023,Absent
7940,940,02-10-2023,Present
7941,941,03-10-2023,Present
7942,942,04-10-2023,Present
7943,943,05-10-2023,Present
7944,944,06-10-2023,Present
7945,945,07-10-2023,Present
7946,946,08-10-2023,Present
7947,947,09-10-2023,Leave
7948,948,10-10-2023,Present
7949,949,11-10-2023,Present
7950,950,12-10-2023,Present
7951,951,13-10-2023,Present
7952,952,14-10-2023,Present
7953,953,15-10-2023,Present
7954,954,16-10-2023,Present
7955,955,17-10-2023,Present
7956,956,18-10-2023,Present
7957,957,19-10-2023,Present
7958,958,20-10-2023,Absent
7959,959,21-10-2023,Present
7960,960,22-10-2023,Present
7961,961,23-10-2023,Present
7962,962,24-10-2023,Present
7963,963,25-10-2023,Present
7964,964,26-10-2023,Present
7965,965,27-10-2023,Present
7966,966,28-10-2023,Absent
7967,967,29-10-2023,Present
7968,968,30-10-2023,Absent
7969,969,31-10-2023,Present
7970,970,01-11-2023,Present
7971,971,02-11-2023,Present
7972,972,03-11-2023,Present
7973,973,04-11-2023,Present
7974,974,05-11-2023,Present
7975,975,06-11-2023,Present
7976,976,07-11-2023,Present
7977,977,08-11-2023,Leave
7978,978,09-11-2023,Leave
7979,979,10-11-2023,Absent
7980,980,11-11-2023,Present
7981,981,12-11-2023,Present
7982,982,13-11-2023,Present
7983,983,14-11-2023,Present
7984,984,15-11-2023,Leave
7985,985,16-11-2023,Leave
7986,986,17-11-2023,Present
7987,987,18-11-2023,Present
7988,988,19-11-2023,Absent
7989,989,20-11-2023,Absent
7990,990,21-11-2023,Leave
7991,991,22-11-2023,Present
7992,992,23-11-2023,Leave
7993,993,24-11-2023,Present
7994,994,25-11-2023,Present
7995,995,26-11-2023,Absent
7996,996,27-11-2023,Present
7997,997,28-11-2023,Present
7998,998,29-11-2023,Leave
7999,999,30-11-2023,Present
8000,1000,01-12-2023,Present
8001,1,02-12-2023,Present
8002,2,03-12-2023,Leave
8003,3,04-12-2023,Present
8004,4,05-12-2023,Present
8005,5,06-12-2023,Present
8006,6,07-12-2023,Present
8007,7,08-12-2023,Present
8008,8,09-12-2023,Present
8009,9,10-12-2023,Absent
8010,10,11-12-2023,Present
8011,11,12-12-2023,Present
8012,12,13-12-2023,Present
8013,13,14-12-2023,Absent
8014,14,15-12-2023,Present
8015,15,16-12-2023,Present
8016,16,17-12-2023,Present
8017,17,18-12-2023,Present
8018,18,19-12-2023,Present
8019,19,20-12-2023,Present
8020,20,21-12-2023,Absent
8021,21,22-12-2023,Present
8022,22,23-12-2023,Present
8023,23,24-12-2023,Present
8024,24,25-12-2023,Absent
8025,25,26-12-2023,Present
8026,26,27-12-2023,Present
8027,27,28-12-2023,Present
8028,28,29-12-2023,Present
8029,29,30-12-2023,Leave
8030,30,31-12-2023,Leave
8031,31,01-01-2023,Absent
8032,32,02-01-2023,Present
8033,33,03-01-2023,Present
8034,34,04-01-2023,Present
8035,35,05-01-2023,Present
8036,36,06-01-2023,Present
8037,37,07-01-2023,Present
8038,38,08-01-2023,Present
8039,39,09-01-2023,Present
8040,40,10-01-2023,Present
8041,41,11-01-2023,Absent
8042,42,12-01-2023,Present
8043,43,13-01-2023,Absent
8044,44,14-01-2023,Present
8045,45,15-01-2023,Absent
8046,46,16-01-2023,Present
8047,47,17-01-2023,Absent
8048,48,18-01-2023,Leave
8049,49,19-01-2023,Present
8050,50,20-01-2023,Present
8051,51,21-01-2023,Absent
8052,52,22-01-2023,Present
8053,53,23-01-2023,Present
8054,54,24-01-2023,Leave
8055,55,25-01-2023,Present
8056,56,26-01-2023,Present
8057,57,27-01-2023,Absent
8058,58,28-01-2023,Leave
8059,59,29-01-2023,Leave
8060,60,30-01-2023,Absent
8061,61,31-01-2023,Present
8062,62,01-02-2023,Present
8063,63,02-02-2023,Present
8064,64,03-02-2023,Leave
8065,65,04-02-2023,Present
8066,66,05-02-2023,Present
8067,67,06-02-2023,Present
8068,68,07-02-2023,Present
8069,69,08-02-2023,Present
8070,70,09-02-2023,Leave
8071,71,10-02-2023,Present
8072,72,11-02-2023,Present
8073,73,12-02-2023,Present
8074,74,13-02-2023,Present
8075,75,14-02-2023,Present
8076,76,15-02-2023,Absent
8077,77,16-02-2023,Present
8078,78,17-02-2023,Present
8079,79,18-02-2023,Present
8080,80,19-02-2023,Present
8081,81,20-02-2023,Present
8082,82,21-02-2023,Present
8083,83,22-02-2023,Present
8084,84,23-02-2023,Absent
8085,85,24-02-2023,Present
8086,86,25-02-2023,Present
8087,87,26-02-2023,Present
8088,88,27-02-2023,Present
8089,89,28-02-2023,Present
8090,90,01-03-2023,Present
8091,91,02-03-2023,Leave
8092,92,03-03-2023,Leave
8093,93,04-03-2023,Leave
8094,94,05-03-2023,Present
8095,95,06-03-2023,Present
8096,96,07-03-2023,Leave
8097,97,08-03-2023,Leave
8098,98,09-03-2023,Present
8099,99,10-03-2023,Present
8100,100,11-03-2023,Present
8101,101,12-03-2023,Leave
8102,102,13-03-2023,Present
8103,103,14-03-2023,Absent
8104,104,15-03-2023,Present
8105,105,16-03-2023,Present
8106,106,17-03-2023,Leave
8107,107,18-03-2023,Present
8108,108,19-03-2023,Present
8109,109,20-03-2023,Present
8110,110,21-03-2023,Absent
8111,111,22-03-2023,Absent
8112,112,23-03-2023,Absent
8113,113,24-03-2023,Present
8114,114,25-03-2023,Present
8115,115,26-03-2023,Present
8116,116,27-03-2023,Present
8117,117,28-03-2023,Absent
8118,118,29-03-2023,Leave
8119,119,30-03-2023,Present
8120,120,31-03-2023,Present
8121,121,01-04-2023,Present
8122,122,02-04-2023,Present
8123,123,03-04-2023,Present
8124,124,04-04-2023,Absent
8125,125,05-04-2023,Present
8126,126,06-04-2023,Present
8127,127,07-04-2023,Present
8128,128,08-04-2023,Present
8129,129,09-04-2023,Present
8130,130,10-04-2023,Leave
8131,131,11-04-2023,Present
8132,132,12-04-2023,Present
8133,133,13-04-2023,Leave
8134,134,14-04-2023,Absent
8135,135,15-04-2023,Absent
8136,136,16-04-2023,Absent
8137,137,17-04-2023,Leave
8138,138,18-04-2023,Present
8139,139,19-04-2023,Present
8140,140,20-04-2023,Present
8141,141,21-04-2023,Present
8142,142,22-04-2023,Present
8143,143,23-04-2023,Leave
8144,144,24-04-2023,Present
8145,145,25-04-2023,Present
8146,146,26-04-2023,Present
8147,147,27-04-2023,Leave
8148,148,28-04-2023,Leave
8149,149,29-04-2023,Present
8150,150,30-04-2023,Present
8151,151,01-05-2023,Present
8152,152,02-05-2023,Absent
8153,153,03-05-2023,Present
8154,154,04-05-2023,Present
8155,155,05-05-2023,Absent
8156,156,06-05-2023,Present
8157,157,07-05-2023,Present
8158,158,08-05-2023,Present
8159,159,09-05-2023,Absent
8160,160,10-05-2023,Present
8161,161,11-05-2023,Present
8162,162,12-05-2023,Leave
8163,163,13-05-2023,Absent
8164,164,14-05-2023,Present
8165,165,15-05-2023,Present
8166,166,16-05-2023,Present
8167,167,17-05-2023,Present
8168,168,18-05-2023,Present
8169,169,19-05-2023,Present
8170,170,20-05-2023,Present
8171,171,21-05-2023,Present
8172,172,22-05-2023,Present
8173,173,23-05-2023,Leave
8174,174,24-05-2023,Present
8175,175,25-05-2023,Present
8176,176,26-05-2023,Leave
8177,177,27-05-2023,Present
8178,178,28-05-2023,Leave
8179,179,29-05-2023,Absent
8180,180,30-05-2023,Present
8181,181,31-05-2023,Absent
8182,182,01-06-2023,Present
8183,183,02-06-2023,Leave
8184,184,03-06-2023,Present
8185,185,04-06-2023,Present
8186,186,05-06-2023,Present
8187,187,06-06-2023,Present
8188,188,07-06-2023,Present
8189,189,08-06-2023,Present
8190,190,09-06-2023,Leave
8191,191,10-06-2023,Present
8192,192,11-06-2023,Present
8193,193,12-06-2023,Present
8194,194,13-06-2023,Leave
8195,195,14-06-2023,Present
8196,196,15-06-2023,Present
8197,197,16-06-2023,Present
8198,198,17-06-2023,Absent
8199,199,18-06-2023,Present
8200,200,19-06-2023,Present
8201,201,20-06-2023,Absent
8202,202,21-06-2023,Present
8203,203,22-06-2023,Present
8204,204,23-06-2023,Leave
8205,205,24-06-2023,Present
8206,206,25-06-2023,Leave
8207,207,26-06-2023,Present
8208,208,27-06-2023,Present
8209,209,28-06-2023,Absent
8210,210,29-06-2023,Present
8211,211,30-06-2023,Present
8212,212,01-07-2023,Present
8213,213,02-07-2023,Present
8214,214,03-07-2023,Present
8215,215,04-07-2023,Absent
8216,216,05-07-2023,Present
8217,217,06-07-2023,Leave
8218,218,07-07-2023,Present
8219,219,08-07-2023,Leave
8220,220,09-07-2023,Present
8221,221,10-07-2023,Present
8222,222,11-07-2023,Present
8223,223,12-07-2023,Absent
8224,224,13-07-2023,Leave
8225,225,14-07-2023,Present
8226,226,15-07-2023,Present
8227,227,16-07-2023,Present
8228,228,17-07-2023,Present
8229,229,18-07-2023,Present
8230,230,19-07-2023,Present
8231,231,20-07-2023,Present
8232,232,21-07-2023,Present
8233,233,22-07-2023,Absent
8234,234,23-07-2023,Present
8235,235,24-07-2023,Present
8236,236,25-07-2023,Present
8237,237,26-07-2023,Present
8238,238,27-07-2023,Present
8239,239,28-07-2023,Present
8240,240,29-07-2023,Present
8241,241,30-07-2023,Present
8242,242,31-07-2023,Present
8243,243,01-08-2023,Leave
8244,244,02-08-2023,Present
8245,245,03-08-2023,Present
8246,246,04-08-2023,Absent
8247,247,05-08-2023,Present
8248,248,06-08-2023,Present
8249,249,07-08-2023,Present
8250,250,08-08-2023,Absent
8251,251,09-08-2023,Present
8252,252,10-08-2023,Leave
8253,253,11-08-2023,Present
8254,254,12-08-2023,Present
8255,255,13-08-2023,Present
8256,256,14-08-2023,Present
8257,257,15-08-2023,Absent
8258,258,16-08-2023,Present
8259,259,17-08-2023,Present
8260,260,18-08-2023,Present
8261,261,19-08-2023,Present
8262,262,20-08-2023,Present
8263,263,21-08-2023,Present
8264,264,22-08-2023,Present
8265,265,23-08-2023,Present
8266,266,24-08-2023,Present
8267,267,25-08-2023,Absent
8268,268,26-08-2023,Present
8269,269,27-08-2023,Present
8270,270,28-08-2023,Absent
8271,271,29-08-2023,Present
8272,272,30-08-2023,Present
8273,273,31-08-2023,Present
8274,274,01-09-2023,Present
8275,275,02-09-2023,Present
8276,276,03-09-2023,Leave
8277,277,04-09-2023,Present
8278,278,05-09-2023,Absent
8279,279,06-09-2023,Present
8280,280,07-09-2023,Present
8281,281,08-09-2023,Present
8282,282,09-09-2023,Absent
8283,283,10-09-2023,Absent
8284,284,11-09-2023,Absent
8285,285,12-09-2023,Present
8286,286,13-09-2023,Present
8287,287,14-09-2023,Present
8288,288,15-09-2023,Leave
8289,289,16-09-2023,Present
8290,290,17-09-2023,Present
8291,291,18-09-2023,Present
8292,292,19-09-2023,Present
8293,293,20-09-2023,Present
8294,294,21-09-2023,Present
8295,295,22-09-2023,Present
8296,296,23-09-2023,Present
8297,297,24-09-2023,Absent
8298,298,25-09-2023,Present
8299,299,26-09-2023,Leave
8300,300,27-09-2023,Present
8301,301,28-09-2023,Absent
8302,302,29-09-2023,Absent
8303,303,30-09-2023,Present
8304,304,01-10-2023,Leave
8305,305,02-10-2023,Present
8306,306,03-10-2023,Absent
8307,307,04-10-2023,Leave
8308,308,05-10-2023,Present
8309,309,06-10-2023,Absent
8310,310,07-10-2023,Present
8311,311,08-10-2023,Present
8312,312,09-10-2023,Present
8313,313,10-10-2023,Present
8314,314,11-10-2023,Present
8315,315,12-10-2023,Present
8316,316,13-10-2023,Present
8317,317,14-10-2023,Leave
8318,318,15-10-2023,Present
8319,319,16-10-2023,Present
8320,320,17-10-2023,Present
8321,321,18-10-2023,Leave
8322,322,19-10-2023,Absent
8323,323,20-10-2023,Present
8324,324,21-10-2023,Present
8325,325,22-10-2023,Absent
8326,326,23-10-2023,Leave
8327,327,24-10-2023,Leave
8328,328,25-10-2023,Leave
8329,329,26-10-2023,Present
8330,330,27-10-2023,Present
8331,331,28-10-2023,Present
8332,332,29-10-2023,Present
8333,333,30-10-2023,Leave
8334,334,31-10-2023,Present
8335,335,01-11-2023,Leave
8336,336,02-11-2023,Leave
8337,337,03-11-2023,Present
8338,338,04-11-2023,Present
8339,339,05-11-2023,Leave
8340,340,06-11-2023,Absent
8341,341,07-11-2023,Present
8342,342,08-11-2023,Leave
8343,343,09-11-2023,Absent
8344,344,10-11-2023,Present
8345,345,11-11-2023,Present
8346,346,12-11-2023,Present
8347,347,13-11-2023,Present
8348,348,14-11-2023,Present
8349,349,15-11-2023,Present
8350,350,16-11-2023,Leave
8351,351,17-11-2023,Present
8352,352,18-11-2023,Present
8353,353,19-11-2023,Present
8354,354,20-11-2023,Absent
8355,355,21-11-2023,Present
8356,356,22-11-2023,Present
8357,357,23-11-2023,Present
8358,358,24-11-2023,Present
8359,359,25-11-2023,Present
8360,360,26-11-2023,Present
8361,361,27-11-2023,Present
8362,362,28-11-2023,Present
8363,363,29-11-2023,Leave
8364,364,30-11-2023,Present
8365,365,01-12-2023,Leave
8366,366,02-12-2023,Present
8367,367,03-12-2023,Present
8368,368,04-12-2023,Present
8369,369,05-12-2023,Present
8370,370,06-12-2023,Present
8371,371,07-12-2023,Present
8372,372,08-12-2023,Leave
8373,373,09-12-2023,Present
8374,374,10-12-2023,Leave
8375,375,11-12-2023,Absent
8376,376,12-12-2023,Present
8377,377,13-12-2023,Present
8378,378,14-12-2023,Present
8379,379,15-12-2023,Present
8380,380,16-12-2023,Leave
8381,381,17-12-2023,Present
8382,382,18-12-2023,Present
8383,383,19-12-2023,Absent
8384,384,20-12-2023,Present
8385,385,21-12-2023,Present
8386,386,22-12-2023,Present
8387,387,23-12-2023,Present
8388,388,24-12-2023,Present
8389,389,25-12-2023,Present
8390,390,26-12-2023,Leave
8391,391,27-12-2023,Absent
8392,392,28-12-2023,Present
8393,393,29-12-2023,Present
8394,394,30-12-2023,Absent
8395,395,31-12-2023,Present
8396,396,01-01-2023,Absent
8397,397,02-01-2023,Present
8398,398,03-01-2023,Leave
8399,399,04-01-2023,Present
8400,400,05-01-2023,Absent
8401,401,06-01-2023,Present
8402,402,07-01-2023,Present
8403,403,08-01-2023,Present
8404,404,09-01-2023,Absent
8405,405,10-01-2023,Present
8406,406,11-01-2023,Present
8407,407,12-01-2023,Present
8408,408,13-01-2023,Present
8409,409,14-01-2023,Present
8410,410,15-01-2023,Present
8411,411,16-01-2023,Present
8412,412,17-01-2023,Present
8413,413,18-01-2023,Leave
8414,414,19-01-2023,Absent
8415,415,20-01-2023,Present
8416,416,21-01-2023,Present
8417,417,22-01-2023,Present
8418,418,23-01-2023,Present
